"id","__typename","createdAt","dateType","edRelation","laws","name","registrationDeadlineType","time","updatedAt","updater"
"5764beb2-4164-4a9a-8156-d83499178b7d","State","2022-01-23T09:52:40.864Z","Blank","Fri before ED (ED - 4) (local)","","Oklahoma","Early Voting To","6:00 PM","2022-01-23T09:52:40.864Z",""
"3d2e89d3-9afb-47cb-afe8-b74fe6d3bccf","State","2022-01-23T09:52:39.762Z","Blank","ED - 20","1. a. Not more than twenty-nine days before the date of an election, satellite absentee voting stations may be established throughout the cities and county at the direction of the commissioner and shall be established upon receipt of a petition signed by not less than one hundred eligible electors requesting that a satellite absentee voting station be established at a location to be described on the petition. However, if a special election is scheduled in the county on a date that falls between the date of the regular city election and the date of the city runoff election, the commissioner is not required to establish a satellite absentee voting station for the city runoff election.(53.11)","Iowa","In-Person Absentee Voting From","","2022-01-23T09:52:39.762Z",""
"d8632b3c-b000-4ba1-b27d-e333dd38e077","State","2022-01-23T09:52:41.167Z","Election Day Registration and Voting","ED","","Wisconsin","Domestic Registration Deadline","","2022-01-23T09:52:41.167Z",""
"2fd7da82-e1e5-478b-8c36-269a00393a83","State","2022-01-23T09:52:40.178Z","Same Day Registration and Voting from","ED - 14","","Michigan","Domestic Registration Deadline","","2022-01-23T09:52:40.178Z",""
"c66934b4-ebf4-41a6-a076-97bd91f2fb94","State","2022-01-23T09:52:41.032Z","Blank","ED - 21","","RhodeIsland","Domestic Ballot Request Deadline","4:00 PM","2022-01-23T09:52:41.032Z",""
"9e056384-7a10-4158-ba7a-c907dc2358f9","State","2022-01-23T09:52:39.742Z","Received by","ED - 30","Citizens of the United States temporarily residing outside the territorial limits of the United States who are not registered but otherwise qualified to vote and who expect to be absent from their county of residence during the periods of voter registration provided for in Articles 4, 5 or 6 of this Code and on the day of holding any election, may make simultaneous application to the election authority having jurisdiction over their precinct of residence for registration by mail and vote by mail ballot not less than 30 days before the election.(Sec. 20-2.1)","Illinois","Overseas Registration Deadline","","2022-01-23T09:52:39.742Z",""
"a8fdf8fa-1424-46bf-acc8-10331b9bbba4","State","2022-01-23T09:52:41.250Z","Post Received by","ED - 14","","Wyoming","Domestic Registration Deadline","","2022-01-23T09:52:41.250Z",""
"e0774a08-2caf-4fbb-b685-873dd61761e4","State","2022-01-23T09:52:40.797Z","Received by","ED - 1","An application for a military-overseas ballot is timely if received by the appropriate election official by 5:00 P.M. of the day before the election or primary. An application from a covered voter for a military-overseas ballot shall be considered a valid absentee ballot request for any election covered under G.S. 163-258.3 held during the calendar year in which the application was received.(163-258-8)","NorthCarolina","Overseas Ballot Request Deadline","","2022-01-23T09:52:40.797Z",""
"b0f85c38-08f0-480a-8ddc-aa42720ab473","State","2022-01-23T09:52:41.140Z","Postmarked by","ED","","Utah","Overseas Ballot Return Deadline","","2022-01-23T09:52:41.140Z",""
"5fbeb0cc-6a89-4213-8755-692d96de6c09","State","2022-01-23T09:52:40.385Z","Email or Fax","ED","","Missouri","Overseas Ballot Return Deadline","7:00 PM","2022-01-23T09:52:40.385Z",""
"70305309-c143-42a2-99c4-71deb80e4a25","State","2022-01-23T09:52:41.243Z","Received by","ED - 15","","AmericanSamoa","Domestic Ballot Request Deadline","4:30 PM","2022-01-23T09:52:41.243Z",""
"5e899ecf-0ecd-454a-8b07-4e5c672c8ff2","State","2022-01-23T09:52:41.048Z","Blank","ED","The county election commission must receive the ballot by mail no later than the close of polls on election day. Once the election commission issues an absentee by-mail ballot to a voter, the voter can only vote by mail.(Source : Secretary of State website)","Tennessee","Domestic Ballot Return Deadline","8:00 PM","2022-01-23T09:52:41.048Z",""
"01f15082-1f3d-4427-aec2-0fe7b7784d21","State","2022-01-23T09:52:39.253Z","Dates Vary: contact LEO","ED- 10","Early voting shall begin on the 10th day before an election that contains state or federal races and end on the 3rd day before the election, and shall be provided for no less than 8 hours and no more than 12 hours per day at each site during the applicable period. (101.657 (d)).","Florida","Early Voting From","","2022-01-23T09:52:39.253Z",""
"d5c7f29a-845a-46d5-804e-76956ca1969c","State","2022-01-23T09:52:39.609Z","Post Received by/ Received by","ED + 14","Ballots voted under this Section must be returned postmarked no later than election day and received for counting at the central ballot counting location of the election authority during the period for counting provisional ballots, the last day of which is the 14th day following election day.(Sec. 20-2.","Illinois","Overseas Ballot Return Deadline","","2022-01-23T09:52:39.609Z",""
"fba35c89-8890-46a4-8f33-01f785336969","State","2022-01-23T09:52:38.851Z","Received by","ED","","Arizona","Domestic Ballot Return Deadline","","2022-01-23T09:52:38.851Z",""
"37edc290-bc85-42dd-9bdb-8b106e04c2bc","State","2022-01-23T09:52:40.184Z","Post Received by","ED - 4","","Michigan","Domestic Ballot Request Deadline","5:00 PM","2022-01-23T09:52:40.184Z",""
"f1ef4911-db6c-42eb-b249-742b8e09585c","State","2022-01-23T09:52:41.042Z","Received by","ED","","SouthCarolina","Overseas Ballot Request Deadline","7:00 PM","2022-01-23T09:52:41.042Z",""
"8276e3d5-e494-482b-928a-a105d75160be","State","2022-01-23T09:52:39.594Z","Blank","4th Friday before ED","","Georgia","Overseas Registration Deadline","","2022-01-23T09:52:39.594Z",""
"c1f6b01d-ce30-435c-87fd-77f0c40dfd02","State","2022-01-23T09:52:38.940Z","Received by","ED + 3","(a) All vote by mail ballots cast under this division shall be received by the elections official from whom they were obtained or by the precinct board no later than the close of the polls on election day.
(b) Notwithstanding subdivision (a), any vote by mail ballot cast under this division shall be timely cast if it is received by the voter’s elections official via the United States Postal Service or a bona fide private mail delivery company no later than three days after election day and either of the following is satisfied:
(1) The ballot is postmarked on or before election day or is time stamped or date stamped by a bona fide private mail delivery company on or before election day(3020)","California","Overseas Ballot Return Deadline","","2022-01-23T09:52:38.940Z",""
"45ce4f37-5dfc-45de-9dfb-20d1e06d801a","State","2022-01-23T09:52:39.195Z","Election Day Registration and Voting","ED","'-(5) A qualified elector may register on election day by appearing in person at the polling place for the precinct in which the individual maintains residence by completing a voter registration application, making an oath in the form prescribed by the Board, and providing proof of residence.( 1–1001.07)","DistrictofColumbia","Domestic Registration Deadline","8:00 PM","2022-01-23T09:52:39.195Z",""
"96764cd6-62f6-4573-b734-5442f4a8afde","State","2022-01-23T09:52:41.133Z","Blank","ED - 11","","Utah","Domestic Registration Deadline","","2022-01-23T09:52:41.133Z",""
"000134ea-2d11-4d8a-b010-ec89c81618a5","State","2022-01-23T09:52:41.142Z","Blank","ED - 1","","Vermont","Domestic Ballot Request Deadline","","2022-01-23T09:52:41.142Z",""
"ae12d4d4-177f-4c74-9b0b-3249bb6ba4d2","State","2022-01-23T09:52:39.608Z","At Permanent Polling Places Starting on","ED - 15","No law mentioned?","Illinois","Early Voting From","","2022-01-23T09:52:39.608Z",""
"41e8f44d-54a4-402d-b0d5-2ebeeef671ae","State","2022-01-23T09:52:40.685Z","Received by","ED - 1","","NewHampshire","Overseas Ballot Request Deadline","","2022-01-23T09:52:40.685Z",""
"e9edd1dd-1e04-4874-8032-6b233c58b901","State","2022-01-23T09:52:38.902Z","delivered by proxy","ED","","Arkansas","Domestic Ballot Return Deadline","7:30 PM","2022-01-23T09:52:38.902Z",""
"a1cf4797-5ddf-49be-9236-057807d95528","State","2022-01-23T09:52:39.096Z","Received by","ED","The form of absentee ballot application provided by any federal department or agency, referred to in section 9-140, may be used only by a person in any one of the following categories who is eligible to vote and who expects to be unable to appear at his proper polling place for any reason specified in section 9-135: (1) Members of the armed forces [....] (6) overseas citizens qualified to vote under the Uniformed and Overseas Citizens Absentee Voting Act, 100 Stat. 924, 42 USC 1973ff et seq., as amended from time to time. Any such person may apply for an absentee ballot in the manner provided in said section 9-140, either on the form prescribed by the Secretary of the State under said section, or on the application form provided by any federal department or agency herein before referred to.(Sec. 9-153a)","Connecticut","Overseas Ballot Request Deadline","","2022-01-23T09:52:39.096Z",""
"e073a0b6-9a18-4c76-9fc8-85e663d6f3b0","State","2022-01-23T09:52:41.164Z","US-based Military by","ED - 5","","Wisconsin","Domestic Ballot Request Deadline","5:00 PM","2022-01-23T09:52:41.164Z",""
"82e4a738-49b7-4864-86cb-2264bdf0c61e","State","2022-01-23T09:52:41.178Z","Received by","ED - 6","","WestVirginia","Overseas Ballot Request Deadline","","2022-01-23T09:52:41.178Z",""
"6ec577f5-665e-4a25-97c3-5ee788b11713","State","2022-01-23T09:52:40.004Z","Blank","ED - 30","","Maine","In-Person Absentee Voting From","","2022-01-23T09:52:40.004Z",""
"f435f8d4-4248-4f9c-a4a4-c39d3b380230","State","2022-01-23T09:52:40.166Z","Request for Online Ballot by","ED - 4","(2)  if the voter requests the absentee ballot be sent by the Internet, not later than the Friday preceding the election, at the time specified in the guidelines; (§ 9-305)","Maryland","Domestic Ballot Request Deadline","5:00 PM","2022-01-23T09:52:40.166Z",""
"e48e2067-fc0d-4743-b4a0-2135a867d952","State","2022-01-23T09:52:40.179Z","Request for Email,Online,Fax by","ED - 4","(2)  if the voter requests the absentee ballot be sent by the Internet, not later than the Friday preceding the election, at the time specified in the guidelines; (§ 9-305)","Maryland","Overseas Ballot Request Deadline","","2022-01-23T09:52:40.179Z",""
"b5c9a8ed-a4cd-4b2d-a717-be553b05c130","State","2022-01-23T09:52:40.402Z","Blank (general and primaries)","ED","","Nebraska","Early Voting To","","2022-01-23T09:52:40.402Z",""
"13f96354-46ba-4ae7-aed9-a491c517ec94","State","2022-01-23T09:52:38.949Z","By Mail","ED - 8","(4) To receive a ballot by mail for an election conducted under this code, an elector must submit his or her voter registration application on or before the eighth day before the election. (1-2-201)","Colorado","Domestic Registration Deadline","","2022-01-23T09:52:38.949Z",""
"bf9d38b2-26f1-4f7e-b114-7b5bbfe8a018","State","2022-01-23T09:52:40.720Z","In- Person Request by","ED - 25","","NewYork","Domestic Registration Deadline","","2022-01-23T09:52:40.720Z",""
"a3ea5c88-1033-4e12-94e6-49a35846d29e","State","2022-01-23T09:52:40.391Z","Received by","2nd Wednesday before ED","","Missouri","Domestic Ballot Request Deadline","","2022-01-23T09:52:40.391Z",""
"cb5e9205-866a-41a8-8c19-8dc642a79529","State","2022-01-23T09:52:38.866Z","Online by","ED - 29","","Arizona","Domestic Registration Deadline","","2022-01-23T09:52:38.866Z",""
"1c0d7510-56a3-4759-9351-5d5bc1dcbcc6","State","2022-01-23T09:52:41.298Z","In-Person by","ED","'-(1) In order to vote in any primary, special election, or general election, a person who is not registered to vote in Washington must:
(b) Register in person at the county auditor's office in his or her county of residence no later than eight days before the day of the primary, special election, or general election.(29A.08.140)","Washington","Domestic Registration Deadline","8:00 PM","2022-01-23T09:52:41.298Z",""
"b8079830-ab93-456a-b500-ef90ccef2186","State","2022-01-23T09:52:39.293Z","US based Military by","ED","","Florida","Overseas Ballot Return Deadline","7:00 PM","2022-01-23T09:52:39.293Z",""
"90d3d5c2-edff-4a9b-8c23-41f5795d4982","State","2022-01-23T09:52:39.095Z","In Person (GE)","ED - 7","'-(a)The session of the registrars of voters on the seventh day before election day shall be the last session for admission of electors prior to an election, as defined in subsection (y) of section 9-1. (2) No town having a population of less than twenty-five thousand persons shall be required to hold sessions for admission of electors on the fourteenth day before primary day.(Sec. 9-17)","Connecticut","Domestic Registration Deadline","","2022-01-23T09:52:39.095Z",""
